"","Sequence_ID","Cluster"
"66058","PP856729_0A_Fwd_75520","9293"
"66059","JX128257_0A_Rev_56890","9294"
"66060","MH427377_0A_Rev_126814","9294"
"66061","MN871498_0A_Rev_34755","9294"
"66062","MW021753_0A_Rev_2355","9294"
"66063","OK322699_0A_Rev_38173","9294"
"66064","ON809763_0A_Rev_111088","9294"
"66065","OP423032_0A_Rev_2344","9294"
"66066","OR122688_0A_Rev_127191","9294"
"66067","OR924452_0A_Rev_58372","9294"
"66068","JX128257_0A_Fwd_140147","9295"
"66069","KJ174317_0A_Fwd_9205","9295"
"66070","KJ174318_0A_Fwd_147508","9295"
"66071","KP797973_0A_Fwd_39237","9295"
"66072","KX171211_0A_Fwd_39237","9295"
"66073","KY630163_0A_Fwd_3129","9295"
"66074","KY787213_0A_Fwd_108232","9295"
"66075","LR811967_0A_Fwd_46843","9295"
"66076","MG428992_0A_Fwd_88318","9295"
"66077","MG748547_0A_Fwd_22022","9295"
"66078","MH427377_0A_Fwd_52814","9295"
"66079","MH688040_0A_Fwd_84626","9295"
"66080","MH791405_0A_Fwd_50122","9295"
"66081","MN066127_0A_Fwd_84614","9295"
"66082","MN342150_0A_Fwd_52302","9295"
"66083","MN871475_0A_Fwd_88228","9295"
"66084","MN871491_0A_Fwd_148194","9295"
"66085","MN871492_0A_Fwd_147094","9295"
"66086","MN871494_0A_Fwd_109235","9295"
"66087","MN871500_0A_Fwd_106527","9295"
"66088","MN871501_0A_Fwd_98935","9295"
"66089","MT074469_0A_Fwd_58196","9295"
"66090","MT074470_0A_Fwd_63097","9295"
"66091","MT074474_0A_Fwd_62563","9295"
"66092","MT074476_0A_Fwd_60868","9295"
"66093","MT074477_0A_Fwd_63770","9295"
"66094","MT074480_0A_Fwd_62312","9295"
"66095","MT499896_0A_Fwd_114591","9295"
"66096","MW021753_0A_Fwd_85034","9295"
"66097","MW021757_0A_Fwd_139448","9295"
"66098","OK283619_0A_Fwd_88190","9295"
"66099","OK322699_0A_Fwd_120060","9295"
"66100","OK539832_0A_Fwd_146114","9295"
"66101","ON169961_0A_Fwd_138209","9295"
"66102","ON169962_0A_Fwd_137529","9295"
"66103","ON809763_0A_Fwd_36842","9295"
"66104","ON809764_0A_Fwd_37074","9295"
"66105","OP423032_0A_Fwd_85652","9295"
"66106","OQ660437_0A_Fwd_86068","9295"
"66107","OR449012_0A_Fwd_85464","9295"
"66108","OR863360_0A_Fwd_39674","9295"
"66109","OR885871_0A_Fwd_86697","9295"
"66110","OR924452_0A_Fwd_140551","9295"
"66111","PP047754_0A_Fwd_123941","9295"
"66112","PP588724_0A_Fwd_68967","9295"
"66113","PP856726_0A_Fwd_51482","9295"
"66114","PP856729_0A_Fwd_105546","9295"
"66115","PP926505_0A_Fwd_98233","9295"
"66116","JX128257_0A_Fwd_20793","9296"
"66117","MG428992_0A_Fwd_127465","9296"
"66118","MH427377_0A_Fwd_90544","9296"
"66119","MT074469_0A_Fwd_96271","9296"
"66120","MT499896_0A_Fwd_152648","9296"
"66121","MW021753_0A_Fwd_123139","9296"
"66122","MW021757_0A_Fwd_20060","9296"
"66123","OK322699_0A_Fwd_1903","9296"
"66124","OP423032_0A_Fwd_123525","9296"
"66125","OR122688_0A_Fwd_91492","9296"
"66126","OR710291_0A_Fwd_20055","9296"
"66127","OR924452_0A_Fwd_20989","9296"
"66128","JX128257_0A_Fwd_88802","9297"
"66129","JX128257_0A_Fwd_27122","9298"
"66130","KF669653_0A_Fwd_128039","9298"
"66131","KF669654_0A_Fwd_126323","9298"
"66132","KJ174317_0A_Fwd_47752","9298"
"66133","KR296692_0A_Fwd_125735","9298"
"66134","MG428992_0A_Fwd_133794","9298"
"66135","MH427377_0A_Fwd_96885","9298"
"66136","MH688040_0A_Fwd_128069","9298"
"66137","MH791405_0A_Fwd_93676","9298"
"66138","MN066127_0A_Fwd_128584","9298"
"66139","MN342150_0A_Fwd_97361","9298"
"66140","MN871498_0A_Fwd_2982","9298"
"66141","MT074469_0A_Fwd_102083","9298"
"66142","MT074470_0A_Fwd_107477","9298"
"66143","MT074472_0A_Fwd_105754","9298"
"66144","MT074477_0A_Fwd_108005","9298"
"66145","MT499896_0A_Fwd_1154","9298"
"66146","MW021753_0A_Fwd_129480","9298"
"66147","MW021757_0A_Fwd_26401","9298"
"66148","MW021760_0A_Fwd_86462","9298"
"66149","OK322699_0A_Fwd_8244","9298"
"66150","ON169963_0A_Fwd_23418","9298"
"66151","ON809763_0A_Fwd_80581","9298"
"66152","ON809764_0A_Fwd_82234","9298"
"66153","OR122688_0A_Fwd_97833","9298"
"66154","PP047754_0A_Fwd_10854","9298"
"66155","PP856726_0A_Fwd_95752","9298"
"66156","PP856729_0A_Fwd_151424","9298"
"66157","PP926505_0A_Fwd_141728","9298"
"66158","JX128257_0A_Rev_12305","9299"
"66159","MT499896_0A_Rev_144161","9299"
"66160","MT499897_0A_Rev_59068","9299"
"66161","ON809763_0A_Rev_66287","9299"
"66162","OR710291_0A_Rev_11561","9299"
"66163","OR924452_0A_Rev_12500","9299"
"66164","PP047754_0A_Rev_153177","9299"
"66165","JX128257_0A_Fwd_42832","9300"
"66166","KJ174317_0A_Fwd_63308","9300"
"66167","MH688040_0A_Fwd_145181","9300"
"66168","MN066127_0A_Fwd_145696","9300"
"66169","MW021753_0A_Fwd_145196","9300"
"66170","MW021757_0A_Fwd_42117","9300"
"66171","ON809763_0A_Fwd_97029","9300"
"66172","OP423032_0A_Fwd_145624","9300"
"66173","OR122688_0A_Fwd_113142","9300"
"66174","OR924452_0A_Fwd_44314","9300"
"66175","JX128257_0A_Fwd_120426","9301"
"66176","KF669653_0A_Fwd_65058","9301"
"66177","MH427377_0A_Fwd_33423","9301"
"66178","MH688040_0A_Fwd_64996","9301"
"66179","MN066127_0A_Fwd_64984","9301"
"66180","MN342150_0A_Fwd_32977","9301"
"66181","MT499896_0A_Fwd_95045","9301"
"66182","MW021753_0A_Fwd_65402","9301"
"66183","MW021757_0A_Fwd_119675","9301"
"66184","OK322699_0A_Fwd_100669","9301"
"66185","ON169963_0A_Fwd_115370","9301"
"66186","ON809763_0A_Fwd_17296","9301"
"66187","OR122688_0A_Fwd_33295","9301"
"66188","OR710291_0A_Fwd_118236","9301"
"66189","JX128257_0A_Rev_81565","9302"
"66190","KJ174317_0A_Rev_102451","9302"
"66191","OP423032_0A_Rev_26951","9302"
"66192","OR122688_0A_Rev_152144","9302"
"66193","OR710291_0A_Rev_82563","9302"
"66194","OR924452_0A_Rev_83448","9302"
"66195","JX128257_0A_Rev_63985","9303"
"66196","KF669653_0A_Rev_9612","9303"
"66197","KF669654_0A_Rev_8250","9303"
"66198","KJ174317_0A_Rev_84459","9303"
"66199","MH427377_0A_Rev_133922","9303"
"66200","MH688040_0A_Rev_9625","9303"
"66201","MN066127_0A_Rev_9614","9303"
"66202","MN342150_0A_Rev_134647","9303"
"66203","MW021753_0A_Rev_9761","9303"
"66204","MW021757_0A_Rev_63582","9303"
"66205","OK322699_0A_Rev_45281","9303"
"66206","OP423032_0A_Rev_9438","9303"
"66207","OR122688_0A_Rev_134301","9303"
"66208","OR710291_0A_Rev_64929","9303"
"66209","JX128257_0A_Rev_51944","9304"
"66210","KF669653_0A_Rev_153736","9304"
"66211","KF669654_0A_Rev_152099","9304"
"66212","KJ174317_0A_Rev_72419","9304"
"66213","KP797973_0A_Rev_108344","9304"
"66214","MH427377_0A_Rev_121868","9304"
"66215","MH688040_0A_Rev_154293","9304"
"66216","MN066127_0A_Rev_154808","9304"
"66217","MN342150_0A_Rev_122463","9304"
"66218","MN871498_0A_Rev_29809","9304"
"66219","MW021753_0A_Rev_154308","9304"
"66220","MW021757_0A_Rev_51229","9304"
"66221","OK322699_0A_Rev_33227","9304"
"66222","ON169963_0A_Rev_47893","9304"
"66223","ON809763_0A_Rev_106142","9304"
"66224","OP423032_0A_Rev_154736","9304"
"66225","OR122688_0A_Rev_122245","9304"
"66226","OR449012_0A_Rev_153693","9304"
"66227","OR924452_0A_Rev_53426","9304"
"66228","PP926505_0A_Rev_8762","9304"
"66229","JX128257_0A_Fwd_30452","9305"
"66230","KF669653_0A_Fwd_131369","9305"
"66231","KF669654_0A_Fwd_129653","9305"
"66232","KJ174317_0A_Fwd_50881","9305"
"66233","MG428992_0A_Fwd_137124","9305"
"66234","MH427377_0A_Fwd_100215","9305"
"66235","MH688040_0A_Fwd_133224","9305"
"66236","MN066127_0A_Fwd_133739","9305"
"66237","MN342150_0A_Fwd_101886","9305"
"66238","MW021753_0A_Fwd_133216","9305"
"66239","MW021757_0A_Fwd_30137","9305"
"66240","OK322699_0A_Fwd_11574","9305"
"66241","OP423032_0A_Fwd_133196","9305"
"66242","OR122688_0A_Fwd_101163","9305"
"66243","OR924452_0A_Fwd_31956","9305"
"66244","JX128257_0A_Rev_34365","9306"
"66245","KF669654_0A_Rev_133762","9306"
"66246","KP797973_0A_Rev_90228","9306"
"66247","KY630163_0A_Rev_54752","9306"
"66248","LR811967_0A_Rev_97615","9306"
"66249","LR811968_0A_Rev_19435","9306"
"66250","MG428992_0A_Rev_141038","9306"
"66251","MH427377_0A_Rev_104323","9306"
"66252","MH523359_0A_Rev_42444","9306"
"66253","MH688040_0A_Rev_136667","9306"
"66254","MH791405_0A_Rev_100662","9306"
"66255","MN066127_0A_Rev_137182","9306"
"66256","MN342150_0A_Rev_105330","9306"
"66257","MN871475_0A_Rev_139421","9306"
"66258","MN871491_0A_Rev_41276","9306"
"66259","MN871492_0A_Rev_40176","9306"
"66260","MN871501_0A_Rev_150128","9306"
"66261","MN871502_0A_Rev_102599","9306"
"66262","MT074469_0A_Rev_108849","9306"
"66263","MT074470_0A_Rev_114042","9306"
"66264","MT074471_0A_Rev_106385","9306"
"66265","MT074472_0A_Rev_112319","9306"
"66266","MT074476_0A_Rev_112300","9306"
"66267","MT074477_0A_Rev_114578","9306"
"66268","MT074478_0A_Rev_113831","9306"
"66269","MT074479_0A_Rev_115883","9306"
"66270","MT074480_0A_Rev_113755","9306"
"66271","MT499896_0A_Rev_9536","9306"
"66272","MW021753_0A_Rev_137130","9306"
"66273","MW021757_0A_Rev_34051","9306"
"66274","MW021760_0A_Rev_93027","9306"
"66275","MW355478_0A_Rev_4970","9306"
"66276","MZ156570_0A_Rev_21366","9306"
"66277","OK283619_0A_Rev_139694","9306"
"66278","OK322699_0A_Rev_15682","9306"
"66279","OK539832_0A_Rev_38669","9306"
"66280","OM688977_0A_Rev_147011","9306"
"66281","ON169961_0A_Rev_30325","9306"
"66282","ON169962_0A_Rev_30511","9306"
"66283","ON169963_0A_Rev_29983","9306"
"66284","ON809763_0A_Rev_88964","9306"
"66285","OP423032_0A_Rev_137110","9306"
"66286","OP828573_0A_Rev_23452","9306"
"66287","OR122688_0A_Rev_105076","9306"
"66288","OR449012_0A_Rev_136117","9306"
"66289","OR710291_0A_Rev_33965","9306"
"66290","OR863360_0A_Rev_91829","9306"
"66291","OR885871_0A_Rev_138841","9306"
"66292","OR924452_0A_Rev_35399","9306"
"66293","PP047754_0A_Rev_17844","9306"
"66294","JX128257_0A_Fwd_10374","9307"
"66295","KF669653_0A_Fwd_111280","9307"
"66296","KF669654_0A_Fwd_109575","9307"
"66297","KJ174317_0A_Fwd_37814","9307"
"66298","KX171211_0A_Fwd_66894","9307"
"66299","MG748547_0A_Fwd_49813","9307"
"66300","MH427377_0A_Fwd_80124","9307"
"66301","MH688040_0A_Fwd_111843","9307"
"66302","MN066127_0A_Fwd_111829","9307"
"66303","MN342150_0A_Fwd_81132","9307"
"66304","MT074475_0A_Fwd_88953","9307"
"66305","MT499896_0A_Fwd_142230","9307"
"66306","MW021753_0A_Fwd_112720","9307"
"66307","MW021757_0A_Fwd_9641","9307"
"66308","MW021760_0A_Fwd_69011","9307"
"66309","OK322699_0A_Fwd_147370","9307"
"66310","ON809763_0A_Fwd_64356","9307"
"66311","ON809764_0A_Fwd_66004","9307"
"66312","OP423032_0A_Fwd_113104","9307"
"66313","OR122688_0A_Fwd_81073","9307"
"66314","OR710291_0A_Fwd_9630","9307"
"66315","OR924452_0A_Fwd_10569","9307"
"66316","PP047754_0A_Fwd_151246","9307"
"66317","JX128257_0A_Fwd_1863","9308"
"66318","KF669653_0A_Fwd_102769","9308"
"66319","KF669654_0A_Fwd_101064","9308"
"66320","KJ174317_0A_Fwd_28601","9308"
"66321","MG748547_0A_Fwd_41308","9308"
"66322","MH427377_0A_Fwd_71613","9308"
"66323","MK972690_0A_Fwd_141772","9308"
"66324","MN871500_0A_Fwd_125685","9308"
"66325","MT074470_0A_Fwd_82745","9308"
"66326","MT074475_0A_Fwd_80447","9308"
"66327","MT074479_0A_Fwd_83410","9308"
"66328","MW021753_0A_Fwd_104209","9308"
"66329","MW021757_0A_Fwd_1368","9308"
"66330","OK322699_0A_Fwd_138859","9308"
"66331","ON169963_0A_Fwd_155058","9308"
"66332","ON809763_0A_Fwd_56083","9308"
"66333","OR122688_0A_Fwd_72108","9308"
"66334","OR710291_0A_Fwd_1366","9308"
"66335","JX128257_0A_Fwd_55431","9309"
"66336","KX171211_0A_Fwd_111636","9309"
"66337","MH427377_0A_Fwd_125355","9309"
"66338","MN342150_0A_Fwd_125950","9309"
"66339","MT074472_0A_Fwd_133387","9309"
"66340","MW021753_0A_Fwd_896","9309"
"66341","MW021757_0A_Fwd_54716","9309"
"66342","OK322699_0A_Fwd_36714","9309"
"66343","ON809763_0A_Fwd_109629","9309"
"66344","OR122688_0A_Fwd_125732","9309"
"66345","OR449012_0A_Fwd_896","9309"
"66346","OR710291_0A_Fwd_56063","9309"
"66347","JX128258_0A_Rev_2350","9310"
"66348","MH051335_0A_Rev_64424","9310"
"66349","MK373776_0A_Rev_63758","9310"
"66350","MK373777_0A_Rev_64402","9310"
"66351","MN176217_0A_Rev_2066","9310"
"66352","OP352608_0A_Rev_64116","9310"
"66353","OP745617_0A_Rev_2184","9310"
"66354","PP596836_0A_Rev_63024","9310"
"66355","JX128258_0A_Rev_17675","9311"
"66356","MH051335_0A_Rev_12633","9311"
"66357","MK373777_0A_Rev_12730","9311"
"66358","MN176217_0A_Rev_18975","9311"
"66359","ON210137_0A_Rev_18953","9311"
"66360","OP352608_0A_Rev_12765","9311"
"66361","OP745617_0A_Rev_19619","9311"
"66362","PP596836_0A_Rev_11850","9311"
"66363","PQ604604_0A_Rev_12809","9311"
"66364","JX128258_0A_Fwd_31385","9312"
"66365","MH051335_0A_Fwd_26342","9312"
"66366","MK373776_0A_Fwd_26522","9312"
"66367","ON210137_0A_Fwd_32664","9312"
"66368","PQ604604_0A_Fwd_26522","9312"
"66369","JX128258_0A_Rev_31314","9313"
"66370","MH051335_0A_Rev_26271","9313"
"66371","ON210137_0A_Rev_32593","9313"
"66372","PQ604604_0A_Rev_26451","9313"
"66373","JX128258_0A_Fwd_15832","9314"
"66374","PQ604604_0A_Fwd_10966","9314"
"66375","JX128258_0A_Fwd_64431","9315"
"66376","MH051335_0A_Fwd_59643","9315"
"66377","MK373776_0A_Fwd_59563","9315"
"66378","MK903282_0A_Fwd_59744","9315"
"66379","ON210137_0A_Fwd_65714","9315"
"66380","PQ604604_0A_Fwd_59563","9315"
"66381","JX128258_0A_Fwd_49867","9316"
"66382","JX128258_0A_Rev_14473","9317"
"66383","MH051335_0A_Rev_9431","9317"
"66384","MK373776_0A_Rev_9607","9317"
"66385","MK373777_0A_Rev_9528","9317"
"66386","MK903282_0A_Rev_9635","9317"
"66387","MN176217_0A_Rev_15773","9317"
"66388","ON210137_0A_Rev_15751","9317"
"66389","PP596836_0A_Rev_8648","9317"
"66390","PQ604604_0A_Rev_9607","9317"
"66391","JX128258_0A_Rev_40040","9318"
"66392","MH051335_0A_Rev_34997","9318"
"66393","MK373776_0A_Rev_35177","9318"
"66394","MN176217_0A_Rev_41338","9318"
"66395","PQ604604_0A_Rev_35177","9318"
"66396","JX128258_0A_Fwd_18277","9319"
"66397","JX128258_0A_Rev_26920","9320"
"66398","MH051335_0A_Rev_21877","9320"
"66399","ON210137_0A_Rev_28199","9320"
"66400","JX128258_0A_Fwd_26856","9321"
"66401","MH051335_0A_Fwd_21813","9321"
"66402","MK373776_0A_Fwd_21992","9321"
"66403","MK373777_0A_Fwd_21909","9321"
"66404","MK903282_0A_Fwd_22020","9321"
"66405","MN176217_0A_Fwd_28154","9321"
"66406","ON210137_0A_Fwd_28135","9321"
"66407","OP352608_0A_Fwd_21949","9321"
"66408","OP745617_0A_Fwd_28803","9321"
"66409","PP596836_0A_Fwd_21028","9321"
"66410","PQ604604_0A_Fwd_21992","9321"
"66411","JX128259_0A_Fwd_94551","9322"
"66412","MT932213_0A_Fwd_93277","9322"
"66413","MZ501065_0A_Fwd_1381","9322"
"66414","OR352952_0A_Fwd_1381","9322"
"66415","JX131330_0A_Rev_61093","9323"
"66416","KC758116_0A_Rev_61744","9323"
"66417","MF490239_0A_Rev_8306","9323"
"66418","OQ992553_0A_Rev_8205","9323"
"66419","OR805291_0A_Rev_25115","9323"
"66420","PP782352_0A_Rev_47112","9323"
"66421","JX131330_0A_Rev_55261","9324"
"66422","MH791406_0A_Rev_1034","9324"
"66423","OR538761_0A_Rev_55904","9324"
"66424","JX131330_0A_Rev_7086","9325"
"66425","MF490239_0A_Rev_15466","9325"
"66426","MH791406_0A_Rev_14026","9325"
"66427","OR538761_0A_Rev_7086","9325"
"66428","JX131330_0A_Rev_48216","9326"
"66429","JX145341_0A_Fwd_16548","9327"
"66430","JX145341_0A_Fwd_41563","9328"
"66431","MW512570_0A_Fwd_37239","9328"
"66432","JX163858_0A_Fwd_184883","9329"
"66433","JX163858_0A_Rev_82426","9330"
"66434","JX163858_0A_Fwd_41230","9331"
"66435","JX163858_0A_Rev_131627","9332"
"66436","JX163858_0A_Rev_95222","9333"
"66437","JX163858_0A_Rev_30375","9334"
"66438","JX163858_0A_Rev_29559","9335"
"66439","JX163858_0A_Fwd_174971","9336"
"66440","JX163858_0A_Rev_172298","9337"
"66441","JX163858_0A_Rev_173174","9338"
"66442","JX163858_0A_Fwd_204689","9339"
"66443","JX163858_0A_Rev_99547","9340"
"66444","JX163858_0A_Fwd_179936","9341"
"66445","JX163858_0A_Fwd_83919","9342"
"66446","JX163858_0A_Rev_27143","9343"
"66447","JX163858_0A_Rev_50954","9344"
"66448","JX163858_0A_Fwd_21158","9345"
"66449","JX163858_0A_Fwd_32655","9346"
"66450","JX163858_0A_Rev_147735","9347"
"66451","JX163858_0A_Fwd_180098","9348"
"66452","JX163858_0A_Fwd_48407","9349"
"66453","JX163858_0A_Rev_97769","9350"
"66454","JX163858_0A_Fwd_179681","9351"
"66455","JX163858_0A_Rev_175611","9352"
"66456","ON529851_0A_Rev_27991","9352"
"66457","ON529852_0A_Rev_295365","9352"
"66458","ON529853_0A_Rev_313237","9352"
"66459","ON529855_0A_Rev_324102","9352"
"66460","ON529860_0A_Rev_29015","9352"
"66461","JX163858_0A_Rev_182075","9353"
"66462","JX163858_0A_Fwd_152580","9354"
"66463","JX163858_0A_Rev_107339","9355"
"66464","JX163858_0A_Rev_76190","9356"
"66465","JX163858_0A_Rev_70375","9357"
"66466","JX163858_0A_Fwd_32924","9358"
"66467","JX163858_0A_Fwd_173043","9359"
"66468","JX163858_0A_Fwd_21242","9360"
"66469","JX163858_0A_Rev_158508","9361"
"66470","JX163858_0A_Fwd_90841","9362"
"66471","JX163858_0A_Rev_112490","9363"
"66472","JX163858_0A_Rev_97079","9364"
"66473","JX163858_0A_Fwd_33735","9365"
"66474","JX163858_0A_Rev_114279","9366"
"66475","JX163858_0A_Rev_31772","9367"
"66476","JX163858_0A_Fwd_9624","9368"
"66477","JX163858_0A_Rev_59616","9369"
"66478","JX163858_0A_Rev_126060","9370"
"66479","JX163858_0A_Fwd_117089","9371"
"66480","JX163858_0A_Fwd_121204","9372"
"66481","JX163858_0A_Fwd_141527","9373"
"66482","JX163858_0A_Rev_104922","9374"
"66483","JX163858_0A_Fwd_151450","9375"
"66484","JX163858_0A_Rev_95930","9376"
"66485","JX163858_0A_Rev_101978","9377"
"66486","JX163858_0A_Fwd_104591","9378"
"66487","JX163858_0A_Fwd_119173","9379"
"66488","JX163858_0A_Fwd_133224","9380"
"66489","JX163858_0A_Rev_101660","9381"
"66490","JX173487_0A_Rev_13714","9382"
"66491","KP025626_0A_Rev_13247","9382"
"66492","MH268168_0A_Rev_15165","9382"
"66493","MT094431_0A_Rev_12911","9382"
"66494","PP496421_0A_Rev_13151","9382"
"66495","PP496422_0A_Rev_13369","9382"
"66496","PP496423_0A_Rev_13253","9382"
"66497","PP496424_0A_Rev_13250","9382"
"66498","PP496425_0A_Rev_13165","9382"
"66499","PP496426_0A_Rev_13350","9382"
"66500","PP496427_0A_Rev_13398","9382"
"66501","PP496428_0A_Rev_13503","9382"
"66502","PP496429_0A_Rev_13256","9382"
"66503","PP496430_0A_Rev_13244","9382"
"66504","PP496431_0A_Rev_13436","9382"
"66505","PP496432_0A_Rev_13407","9382"
"66506","PP496433_0A_Rev_13411","9382"
"66507","PP496434_0A_Rev_13236","9382"
"66508","JX173487_0A_Rev_22646","9383"
"66509","JX173487_0A_Fwd_30915","9384"
"66510","PP496422_0A_Fwd_30568","9384"
"66511","PP496427_0A_Fwd_30597","9384"
"66512","PP496433_0A_Fwd_30604","9384"
"66513","JX173487_0A_Rev_13254","9385"
"66514","KP025626_0A_Rev_12787","9385"
"66515","MT094431_0A_Rev_12451","9385"
"66516","PP496418_0A_Rev_12969","9385"
"66517","PP496419_0A_Rev_13043","9385"
"66518","PP496420_0A_Rev_12948","9385"
"66519","PP496421_0A_Rev_12691","9385"
"66520","PP496422_0A_Rev_12909","9385"
"66521","PP496423_0A_Rev_12793","9385"
"66522","PP496424_0A_Rev_12790","9385"
"66523","PP496425_0A_Rev_12705","9385"
"66524","PP496426_0A_Rev_12890","9385"
"66525","PP496427_0A_Rev_12938","9385"
"66526","PP496428_0A_Rev_13043","9385"
"66527","PP496429_0A_Rev_12796","9385"
"66528","PP496430_0A_Rev_12784","9385"
"66529","PP496431_0A_Rev_12976","9385"
"66530","PP496432_0A_Rev_12947","9385"
"66531","PP496433_0A_Rev_12951","9385"
"66532","PP496434_0A_Rev_12776","9385"
"66533","JX173487_0A_Rev_31946","9386"
"66534","MH179475_0A_Rev_32114","9386"
"66535","PP496418_0A_Rev_31662","9386"
"66536","PP496419_0A_Rev_31736","9386"
"66537","PP496422_0A_Rev_31599","9386"
"66538","PP496426_0A_Rev_31783","9386"
"66539","PP496428_0A_Rev_31733","9386"
"66540","PP496430_0A_Rev_31477","9386"
"66541","PP496433_0A_Rev_31635","9386"
"66542","PP496434_0A_Rev_31666","9386"
"66543","JX173487_0A_Rev_16786","9387"
"66544","KP025626_0A_Rev_16319","9387"
"66545","MT094431_0A_Rev_15983","9387"
"66546","PP496418_0A_Rev_16501","9387"
"66547","PP496419_0A_Rev_16575","9387"
"66548","PP496420_0A_Rev_16480","9387"
"66549","PP496421_0A_Rev_16223","9387"
"66550","PP496422_0A_Rev_16441","9387"
"66551","PP496423_0A_Rev_16325","9387"
"66552","PP496424_0A_Rev_16322","9387"
"66553","PP496425_0A_Rev_16237","9387"
"66554","PP496427_0A_Rev_16470","9387"
"66555","PP496428_0A_Rev_16575","9387"
"66556","PP496429_0A_Rev_16328","9387"
"66557","PP496430_0A_Rev_16316","9387"
"66558","PP496431_0A_Rev_16508","9387"
"66559","PP496432_0A_Rev_16479","9387"
"66560","PP496433_0A_Rev_16483","9387"
"66561","PP496434_0A_Rev_16308","9387"
"66562","JX173487_0A_Rev_9823","9388"
"66563","KP025626_0A_Rev_9357","9388"
"66564","MT094431_0A_Rev_9020","9388"
"66565","PP496418_0A_Rev_9539","9388"
"66566","PP496419_0A_Rev_9613","9388"
"66567","PP496420_0A_Rev_9519","9388"
"66568","PP496421_0A_Rev_9261","9388"
"66569","PP496422_0A_Rev_9479","9388"
"66570","PP496423_0A_Rev_9364","9388"
"66571","PP496424_0A_Rev_9361","9388"
"66572","PP496425_0A_Rev_9276","9388"
"66573","PP496426_0A_Rev_9461","9388"
"66574","PP496427_0A_Rev_9508","9388"
"66575","PP496428_0A_Rev_9612","9388"
"66576","PP496429_0A_Rev_9365","9388"
"66577","PP496430_0A_Rev_9355","9388"
"66578","PP496431_0A_Rev_9547","9388"
"66579","PP496432_0A_Rev_9518","9388"
"66580","PP496433_0A_Rev_9521","9388"
"66581","PP496434_0A_Rev_9347","9388"
"66582","JX173487_0A_Fwd_29574","9389"
"66583","JX174275_0A_Fwd_40516","9390"
"66584","JX181822_0A_Fwd_31316","9391"
"66585","MG969407_0A_Fwd_20388","9391"
"66586","MG969407_0A_Fwd_59001","9391"
"66587","MN850603_0A_Fwd_9704","9391"
"66588","MN850610_0A_Fwd_48013","9391"
"66589","MN850619_0A_Fwd_71460","9391"
"66590","MN850631_0A_Fwd_53501","9391"
"66591","MN850633_0A_Fwd_13081","9391"
"66592","MN850636_0A_Fwd_55738","9391"
"66593","MN850647_0A_Fwd_21089","9391"
"66594","OK272472_0A_Fwd_54139","9391"
"66595","OM386664_0A_Fwd_53274","9391"
"66596","JX181822_0A_Fwd_7795","9392"
"66597","KP143762_0A_Fwd_18217","9392"
"66598","MG969414_0A_Fwd_33264","9392"
"66599","MN481367_0A_Fwd_29630","9392"
"66600","ON868915_0A_Fwd_30052","9392"
"66601","JX181822_0A_Fwd_34041","9393"
"66602","KF055347_0A_Fwd_54399","9393"
"66603","KP143762_0A_Fwd_45390","9393"
"66604","MG646669_0A_Fwd_56628","9393"
"66605","MG646672_0A_Fwd_53704","9393"
"66606","MG969407_0A_Fwd_23106","9393"
"66607","MH586731_0A_Fwd_41382","9393"
"66608","MK482688_0A_Fwd_58968","9393"
"66609","MN227145_0A_Fwd_8178","9393"
"66610","MN481367_0A_Fwd_54706","9393"
"66611","MN850610_0A_Fwd_50738","9393"
